Codigo;Nome;Unidade;Periodo;Inicio;Ultimo;Fonte;Especial
27635;Spread médio das operações de crédito não rotativo com recursos livres - Pessoas jurídicas - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27636;Spread médio das operações de crédito não rotativo com recursos livres - Pessoas físicas - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27638;Taxa média mensal de juros das operações de crédito não rotativo - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27639;Taxa média mensal de juros das operações de crédito não rotativo - Pessoas jurídicas - Total;% a.m.;M;01/03/2011;01/05/2018;BCB-DSTAT;N
27640;Taxa média mensal de juros das operações de crédito não rotativo - Pessoas físicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27641;Taxa média mensal de juros não rotativo das operações de crédito com recursos livres - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27642;Taxa média mensal de juros das operações de crédito não rotativo com recursos livres - Pessoas jurídicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27643;Taxa média mensal de juros das operações de crédito não rotativo com recursos livres - Pessoas físicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27644;Indicador de Custo do Crédito - ICC - Recursos Livres - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27645;Indicador de Custo do Crédito - ICC - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27646;Indicador de Custo do Crédito - ICC - Pessoas jurídicas - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27647;Indicador de Custo do Crédito - ICC - Pessoas físicas - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27648;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27649;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Desconto de duplicatas e recebíveis;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27650;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Desconto de cheques;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27651;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Antecipação de faturas de cartão;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27652;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27653;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27654;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Capital de giro rotativo;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27655;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Capital de giro total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27656;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Conta garantida;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27657;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Cheque especial;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27658;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Aquisição de veículos;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27659;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Aquisição de outros bens;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27660;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Arrendamento mercantil de veículos;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27661;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Arrendamento mercantil de outros bens;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27662;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Vendor;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27663;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Compror;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27664;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Cartão de crédito rotativo;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27665;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Cartão de crédito parcelado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27666;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Cartão de crédito total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27667;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Adiantamentos sobre contratos de câmbio (ACC);% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27668;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Financiamento a importações;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27669;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Financiamento a exportações;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27670;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas jurídicas - Repasse externo;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27671;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito não rotativo - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27672;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Cheque especial;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27673;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito não consignado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27674;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27675;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27676;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27677;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27678;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal consignado total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27679;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Crédito pessoal total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27680;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Aquisição de veículos;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27681;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Aquisição de outros bens;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27682;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Arrendamento mercantil de veículos;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27683;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Arrendamento mercantil de outros bens;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27684;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Cartão de crédito rotativo;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27685;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Cartão de crédito parcelado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27686;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Cartão de crédito total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27687;Indicador de Custo do Crédito - ICC - Recursos Livres - Pessoas físicas - Desconto de cheques;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27688;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Crédito rural com taxas de mercado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27689;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Crédito rural com taxas reguladas;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27690;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Crédito rural total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27691;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27692;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27693;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Financiamento imobiliário total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27694;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Capital de giro com recursos do BNDES;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27695;Spread do ICC - Crédito não rotativo - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27696;Spread do ICC - Crédito não rotativo - Pessoas jurídicas;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27697;Spread do ICC - Crédito não rotativo - Pessoas físicas;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27698;Spread do ICC - Crédito não rotativo - Recursos livres;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27699;Spread do ICC - Crédito não rotativo - Recursos livres - Pessoas jurídicas;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27700;Spread do ICC - Crédito não rotativo - Recursos livres - Pessoas físicas;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27701;Saldo das operações de crédito por porte da empresa - Micro, Pequena e Média (MPMe);R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27702;Saldo das operações de crédito por porte da empresa - Grande;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27703;Inadimplência da carteira de crédito por porte da empresa - Micro, Pequena e Média (MPMe);%;M;01/01/2012;01/04/2022;BCB-DSTAT;N
27704;Inadimplência da carteira de crédito por porte da empresa - Grande;%;M;01/01/2012;01/04/2022;BCB-DSTAT;N
27705;Percentual do saldo de maior risco ( E, F, G e H) da carteira de crédito - Pessoas jurídicas - Total;%;M;01/01/2012;01/04/2022;BCB-DSTAT;N
27706;Percentual do saldo de maior risco ( E, F, G e H) por porte da empresa - Micro, Pequena e Média (MPMe);%;M;01/01/2012;01/04/2022;BCB-DSTAT;N
27707;Percentual do saldo de maior risco ( E, F, G e H) por porte da empresa - Grande;%;M;02/01/2012;01/04/2022;BCB-DSTAT;N
27708;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27709;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27710;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Crédito rural com taxas de mercado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27711;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Crédito rural com taxas reguladas;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27712;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Crédito rural total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27713;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Financiamento imobiliário com taxas de mercado;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27714;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Financiamento imobiliário com taxas reguladas;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27715;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Financiamento imobiliário total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27716;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Financiamento de investimentos com recursos do BNDES;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27717;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27718;Indicador de Custo do Crédito - ICC - Recursos Direcionados - Pessoas físicas - Microcrédito;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27722;Saldo das operações de crédito por atividade econômica - Indústria de química e farmacêutica;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27723;Saldo das operações de crédito por atividade econômica - Indústria de bens de capital;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27724;Saldo das operações de crédito por atividade econômica - Indústria de automobilística;R$ (milhões);M;02/01/2012;01/04/2022;BCB-DSTAT;N
27725;Saldo das operações de crédito por atividade econômica - Indústria de obras de infraestrutura;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27726;Saldo das operações de crédito por atividade econômica - Indústria de outros bens de consumo duráveis;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27727;Saldo das operações de crédito por atividade econômica - Indústria de embalagens;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27728;Saldo das operações de crédito por atividade econômica - Indústria de bens de consumo não duráveis;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27729;Saldo das operações de crédito por atividade econômica - Via terrestre (carga e passageiro);R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27730;Saldo das operações de crédito por atividade econômica - Meios aquaviário e aéreo;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27731;Saldo das operações de crédito por atividade econômica - Dutoviário;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27732;Saldo das operações de crédito por atividade econômica - Varejo - bens não duráveis;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27733;Saldo das operações de crédito por atividade econômica - Varejo - bens duráveis;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27734;Saldo das operações de crédito por atividade econômica - Atacado - bens duráveis e não-duráveis;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27735;Saldo das operações de crédito por atividade econômica - Geral - veículos automotores;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27736;Saldo das operações de crédito por atividade econômica - Geral - bens intermediários;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27737;Saldo das operações de crédito por atividade econômica - Geral - bens de capital;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27738;Saldo das operações de crédito por atividade econômica - Serviços imobiliários;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27739;Saldo das operações de crédito por atividade econômica - Serviços de informação e comunicação;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27740;Saldo das operações de crédito por atividade econômica - Demais serviços prestados às famílias;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27741;Saldo das operações de crédito por atividade econômica - Demais serviços prestados às empresas;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27742;Saldo das operações de crédito por atividade econômica - Serviços financeiros;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27743;Saldo das operações de crédito por atividade econômica - Indústria de alimentos;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27744;Saldo das operações de crédito por atividade econômica - Indústria de açúcar;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27745;Saldo das operações de crédito por atividade econômica - Indústria de têxtil, vestuário, couro e calçados;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27746;Saldo das operações de crédito por atividade econômica - Indústria de papel e celulose;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27747;Saldo das operações de crédito por atividade econômica - Indústria de petróleo, gás e álcool;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27748;Saldo das operações de crédito por atividade econômica - Indústria de metalurgia e siderurgia;R$ (milhões);M;01/01/2012;01/04/2022;BCB-DSTAT;N
27749;Saldo das operações de crédito por atividade econômica - Indústria de mineração;R$ (milhões);M;03/01/2012;01/04/2022;BCB-DSTAT;N
27786;Meios de pagamento - Papel moeda em poder do público (média nos dias úteis do mês) - Novo;u.m.c. (mil);M;03/12/2001;01/04/2022;BCB-DSTAT;N
27787;Meios de pagamento - Depósitos à vista (média nos dias úteis do mês) - Novo;u.m.c. (mil);M;03/12/2001;01/04/2022;BCB-DSTAT;N
27788;Meios de pagamento - M1 (média dos dias úteis do mês) - Novo;u.m.c. (mil);M;03/12/2001;01/04/2022;BCB-DSTAT;N
